codigo,nombre,descripcion,cuenta,periodo,unidad,medida,Unidad,Medida,freq,familia,node,DESCRIPCION
1456,Sistema bancario nacional,Sistema bancario nacional,E07.06.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Sistema bancario nacional [1456]'),Node('/BCCR/Sector Monetario y Financiero/Sistema bancario nacional [1456]')
1458,Depósitos electrónicos a plazo con el banco central,Depósitos electrónicos a plazo con el banco central,E07.02.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Activos internos [1361]/Depósitos electrónicos a plazo con el banco central [1458]'),Node('/BCCR/Sector Monetario y Financiero/Activos internos [1361]/Depósitos electrónicos a plazo con el banco central [1458]')
1460,Cuenta corriente m/n,Cuenta corriente m/n,E07.04.06.02.01.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Depósitos en cuenta corriente del sector privado [1405]/Otros intermediarios financieros [3700]/Cuenta corriente m/n [1460]'),Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Depósitos en cuenta corriente del sector privado [1405]/Otros intermediarios financieros [3700]/Cuenta corriente m/n [1460]')
1461,Depósitos ahorro a la vista m/n,Depósitos ahorro a la vista m/n,E07.04.10.02.01.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Depósitos de ahorro a la vista del sector privado [3644]/Otros intermediarios financieros [3702]/Depósitos ahorro a la vista m/n [1461]'),Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Depósitos de ahorro a la vista del sector privado [3644]/Otros intermediarios financieros [3702]/Depósitos ahorro a la vista m/n [1461]')
1462,Depósitos a plazo m/n,Depósitos a plazo m/n,E07.04.09.02.01.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Depósitos a plazo del sector privado [3643]/Otros intermediarios financieros [3701]/Depósitos a plazo m/n [1462]'),Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Depósitos a plazo del sector privado [3643]/Otros intermediarios financieros [3701]/Depósitos a plazo m/n [1462]')
1464,Cuenta corriente m/e,Cuenta corriente m/e,E07.04.06.02.02.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Depósitos en cuenta corriente del sector privado [1405]/Otros intermediarios financieros [3700]/Cuenta corriente m/e [1464]'),Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Depósitos en cuenta corriente del sector privado [1405]/Otros intermediarios financieros [3700]/Cuenta corriente m/e [1464]')
1465,Depósitos ahorro a la vista m/e,Depósitos ahorro a la vista m/e,E07.04.10.02.02.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Depósitos de ahorro a la vista del sector privado [3644]/Otros intermediarios financieros [3702]/Depósitos ahorro a la vista m/e [1465]'),Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Depósitos de ahorro a la vista del sector privado [3644]/Otros intermediarios financieros [3702]/Depósitos ahorro a la vista m/e [1465]')
1466,Depósitos a plazo m/e,Depósitos a plazo m/e,E07.04.09.02.02.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Depósitos a plazo del sector privado [3643]/Otros intermediarios financieros [3701]/Depósitos a plazo m/e [1466]'),Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Depósitos a plazo del sector privado [3643]/Otros intermediarios financieros [3701]/Depósitos a plazo m/e [1466]')
1467,Sistema financiero nacional,Sistema financiero nacional,E07.07.03.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Sistema financiero nacional [1467]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Sistema financiero nacional [1467]')
1468,Sistema financiero nacional,Sistema financiero nacional,E07.07.04.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito neto al Gobierno [3641]/Sistema financiero nacional [1468]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito neto al Gobierno [3641]/Sistema financiero nacional [1468]')
1469,Crédito corriente al gobierno,Crédito corriente al gobierno,E07.07.04.03.01.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito neto al Gobierno [3641]/Sistema financiero nacional [1468]/Crédito corriente al gobierno [1469]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito neto al Gobierno [3641]/Sistema financiero nacional [1468]/Crédito corriente al gobierno [1469]')
1470,Crédito renegociado al gobierno,Crédito renegociado al gobierno,E07.07.04.03.02.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito neto al Gobierno [3641]/Sistema financiero nacional [1468]/Crédito renegociado al gobierno [1470]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito neto al Gobierno [3641]/Sistema financiero nacional [1468]/Crédito renegociado al gobierno [1470]')
1471,Sistema financiero nacional,Sistema financiero nacional,E07.07.05.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al resto del sector público [3638]/Sistema financiero nacional [1471]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al resto del sector público [3638]/Sistema financiero nacional [1471]')
1472,Crédito corriente sistema financiero nacional,Crédito corriente sistema financiero nacional,E07.07.05.03.01.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al resto del sector público [3638]/Sistema financiero nacional [1471]/Crédito corriente sistema financiero nacional [1472]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al resto del sector público [3638]/Sistema financiero nacional [1471]/Crédito corriente sistema financiero nacional [1472]')
1473,Crédito renegociado sistema financiero nacional,Crédito renegociado sistema financiero nacional,E07.07.05.03.02.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al resto del sector público [3638]/Sistema financiero nacional [1471]/Crédito renegociado sistema financiero nacional [1473]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al resto del sector público [3638]/Sistema financiero nacional [1471]/Crédito renegociado sistema financiero nacional [1473]')
1475,Sistema financiero nacional,Sistema financiero nacional,E07.07.06.03.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado [3639]/Sistema financiero nacional [1475]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado [3639]/Sistema financiero nacional [1475]')
1477,Otros intermediarios financieros,Otros intermediarios financieros,E07.03.02.03.00.00.00.00.00.M.USD,Mensual,USD,1,Dólar EEUU,,M,M.USD,Node('/BCCR/Sector Monetario y Financiero/Pasivos externos [3709]/Pasivos externos de largo plazo [3710]/Otros intermediarios financieros [1477]'),Node('/BCCR/Sector Monetario y Financiero/Pasivos externos [3709]/Pasivos externos de largo plazo [3710]/Otros intermediarios financieros [1477]')
1478,Sistema financiero nacional,Sistema financiero nacional,E07.02.03.03.00.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Activos internos [1361]/Títulos valores con el banco central [542]/Sistema financiero nacional [1478]'),Node('/BCCR/Sector Monetario y Financiero/Activos internos [1361]/Títulos valores con el banco central [542]/Sistema financiero nacional [1478]')
1479,Medio circulante sistema financiero nacional,Medio circulante sistema financiero nacional,E07.10.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Medio circulante [608]/Medio circulante sistema financiero nacional [1479]'),Node('/BCCR/Sector Monetario y Financiero/Medio circulante [608]/Medio circulante sistema financiero nacional [1479]')
1480,Sistema financiero nacional,Sistema financiero nacional,E07.11.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Cuasidinero [3642]/Sistema financiero nacional [1480]'),Node('/BCCR/Sector Monetario y Financiero/Cuasidinero [3642]/Sistema financiero nacional [1480]')
1481,Cuasidinero m/e,Cuasidinero m/e,E07.11.02.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Cuasidinero [3642]/Sistema financiero nacional [1480]/Cuasidinero m/e [1481]'),Node('/BCCR/Sector Monetario y Financiero/Cuasidinero [3642]/Sistema financiero nacional [1480]/Cuasidinero m/e [1481]')
1482,Cuasidinero m/n,Cuasidinero m/n,E07.11.02.01.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Cuasidinero [3642]/Sistema financiero nacional [1480]/Cuasidinero m/n [1482]'),Node('/BCCR/Sector Monetario y Financiero/Cuasidinero [3642]/Sistema financiero nacional [1480]/Cuasidinero m/n [1482]')
1484,Sistema financiero nacional,Sistema financiero nacional,E07.12.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Liquidez total [3685]/Sistema financiero nacional [1484]'),Node('/BCCR/Sector Monetario y Financiero/Liquidez total [3685]/Sistema financiero nacional [1484]')
1485,Liquidez total m/e,Liquidez total m/e,E07.12.02.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Liquidez total [3685]/Sistema financiero nacional [1484]/Liquidez total m/e [1485]'),Node('/BCCR/Sector Monetario y Financiero/Liquidez total [3685]/Sistema financiero nacional [1484]/Liquidez total m/e [1485]')
1486,Liquidez  total m/n,Liquidez  total m/n,E07.12.02.01.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Liquidez total [3685]/Sistema financiero nacional [1484]/Liquidez  total m/n [1486]'),Node('/BCCR/Sector Monetario y Financiero/Liquidez total [3685]/Sistema financiero nacional [1484]/Liquidez  total m/n [1486]')
1488,Base monetaria + SICP,Base monetaria + SICP,E07.09.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Base monetaria [3621]/Base monetaria + SICP [1488]'),Node('/BCCR/Sector Monetario y Financiero/Base monetaria [3621]/Base monetaria + SICP [1488]')
1489,Numerario en poder del sistema financiero,Numerario en poder del sistema financiero,E07.04.03.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Numerario en poder del sistema financiero [1489]'),Node('/BCCR/Sector Monetario y Financiero/Pasivos internos [3711]/Numerario en poder del sistema financiero [1489]')
1491,Sistema financiero nacional,Sistema financiero nacional,E07.14.02.00.00.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,NO DEFINIDO,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Multiplicador bancario [3690]/Sistema financiero nacional [1491]'),Node('/BCCR/Sector Monetario y Financiero/Multiplicador bancario [3690]/Sistema financiero nacional [1491]')
1492,Sistema financiero nacional,Sistema financiero nacional,E07.06.03.00.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Sistema financiero nacional [1492]'),Node('/BCCR/Sector Monetario y Financiero/Sistema financiero nacional [1492]')
1494,Crédito interno total,Crédito interno total,E07.07.00.00.00.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]')
1495,Crédito al sector privado por actividad económica,Crédito al sector privado por actividad económica,E07.07.07.00.00.00.00.00.00.M.CRC,Mensual,CRC,1,Colón Costarricense,,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]')
1496,Sistema financiero nacional,Sistema financiero nacional,E07.07.07.02.00.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]')
1497,Agricultura,Agricultura,E07.07.07.02.01.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Agricultura [1497]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Agricultura [1497]')
1498,Ganadería,Ganadería,E07.07.07.02.02.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Ganadería [1498]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Ganadería [1498]')
1499,Pesca,Pesca,E07.07.07.02.03.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Pesca [1499]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Pesca [1499]')
1500,Industria,Industria,E07.07.07.02.04.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Industria [1500]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Industria [1500]')
1501,Vivienda,Vivienda,E07.07.07.02.05.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Vivienda [1501]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Vivienda [1501]')
1502,Construcción,Construcción,E07.07.07.02.06.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Construcción [1502]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Construcción [1502]')
1503,Turismo,Turismo,E07.07.07.02.07.00.00.00.00.M.CRC,Mensual,CRC,4,Colón Costarricense,Millones,M,M.CRC,Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Turismo [1503]'),Node('/BCCR/Sector Monetario y Financiero/Crédito interno total [1494]/Crédito al sector privado por actividad económica [1495]/Sistema financiero nacional [1496]/Turismo [1503]')
